Designator,Mid X,Mid Y,Rotation,Layer
_8299,175.590165,-122.28,90.0,bottom
_8298,175.590165,-122.28,0.0,top
_8297,175.790165,-122.28,90.0,bottom
_8296,175.790165,-122.28,0.0,top
_8295,175.130165,-122.28,0.0,top
_8294,175.390165,-122.28,0.0,top
_8293,175.390165,-122.28,90.0,bottom
_8292,175.790165,-122.28,0.0,top
_8291,175.590165,-122.28,0.0,top
_8290,175.590165,-122.28,0.0,top
_8289,175.790165,-122.28,0.0,top
_8288,175.790165,-122.28,0.0,top
_8287,175.790165,-122.28,0.0,top
_8286,175.590165,-122.28,0.0,top
_8285,175.590165,-122.28,0.0,top
_8284,175.590165,-122.28,0.0,top
_8283,175.390165,-122.28,0.0,top
_8282,175.590165,-122.28,90.0,bottom
_8281,175.590165,-122.28,0.0,top
_8280,175.590165,-122.28,0.0,top
_8279,175.590165,-122.28,0.0,top
_8278,175.590165,-122.28,0.0,top
_8277,175.790165,-122.28,0.0,top
_8276,174.730165,-122.28,0.0,top
_8275,175.390165,-122.28,0.0,top
_8274,175.590165,-122.28,90.0,bottom
_8273,174.730165,-122.28,90.0,bottom
_8272,174.530165,-122.28,0.0,top
_8271,174.730165,-122.28,0.0,top
_8270,175.390165,-122.28,0.0,top
_8269,174.730165,-122.28,0.0,top
_8268,175.590165,-122.28,0.0,top
_8267,174.390165,-122.28,0.0,top
_8266,174.730165,-122.28,90.0,bottom
_8265,174.730165,-122.28,0.0,top
_8264,174.530165,-122.28,90.0,bottom
_8263,175.590165,-122.28,0.0,top
_8262,174.730165,-122.28,0.0,top
_8261,174.390165,-122.28,0.0,top
_8260,174.390165,-122.28,90.0,bottom
_8259,174.390165,-122.28,0.0,top
_8258,174.390165,-122.28,0.0,top
_8257,174.190165,-122.28,0.0,top
_8256,180.570165,-122.28,0.0,top
_8255,174.530165,-122.28,0.0,top
_8254,174.390165,-122.28,0.0,top
_8253,174.190165,-122.28,0.0,top
_8252,169.770165,-122.28,0.0,top
_8251,165.810165,-122.28,0.0,top
_8250,169.970165,-122.28,90.0,bottom
_8249,170.170165,-122.28,0.0,top
_8248,169.770165,-122.28,90.0,bottom
_8247,170.170165,-122.28,0.0,top
_8246,165.350165,-122.28,90.0,bottom
_8245,165.610165,-122.28,0.0,top
_8244,165.610165,-122.28,90.0,bottom
_8243,165.410165,-122.28,0.0,top
_8242,165.810165,-122.28,0.0,top
_8241,165.610165,-122.28,0.0,top
_8240,165.610165,-122.28,0.0,top
_8239,178.270165,-122.28,90.0,bottom
_8238,178.670165,-122.28,0.0,top
_8237,178.470165,-122.28,0.0,top
_8236,178.470165,-122.28,0.0,top
_8235,165.610165,-122.28,0.0,top
_8234,165.410165,-122.28,0.0,top
_8233,165.810165,-122.28,0.0,top
_8232,178.470165,-122.28,0.0,top
_8231,178.470165,-122.28,0.0,top
_8230,178.470165,-122.28,90.0,bottom
_8229,178.470165,-122.28,0.0,top
_8228,178.470165,-122.28,0.0,top
_8227,178.270165,-122.28,0.0,top
_8226,178.470165,-122.28,0.0,top
_8225,178.670165,-122.28,0.0,top
_8224,178.670165,-122.28,0.0,top
_8223,178.670165,-122.28,0.0,top
_8222,178.470165,-122.28,0.0,top
_8221,160.910165,-122.28,90.0,bottom
_8220,178.470165,-122.28,0.0,top
_8219,178.470165,-122.28,0.0,top
_8218,178.470165,-122.28,90.0,bottom
_8217,160.910165,-122.28,90.0,bottom
_8216,178.670165,-122.28,0.0,top
_8215,178.270165,-122.28,0.0,top
_8214,161.110165,-122.28,0.0,top
_8213,160.710165,-122.28,90.0,bottom
_8212,160.910165,-122.28,0.0,top
_8211,178.270165,-122.28,0.0,top
_8210,178.470165,-122.28,0.0,top
_8209,160.710165,-122.28,0.0,top
_8208,160.910165,-122.28,90.0,bottom
_8207,160.910165,-122.28,0.0,top
_8206,160.910165,-122.28,0.0,top
_8205,160.910165,-122.28,0.0,top
_8204,160.710165,-122.28,0.0,top
_8203,160.910165,-122.28,0.0,top
_8202,160.910165,-122.28,0.0,top
_8201,160.910165,-122.28,0.0,top
_8200,160.910165,-122.28,0.0,top
_8199,172.370165,-122.28,0.0,top
_8198,172.170165,-122.28,90.0,bottom
_8197,172.170165,-122.28,0.0,top
_8196,179.630165,-122.28,0.0,top
_8195,172.170165,-122.28,0.0,top
_8194,179.370165,-122.28,0.0,top
_8193,172.170165,-122.28,90.0,bottom
_8192,171.970165,-122.28,0.0,top
_8191,172.170165,-122.28,0.0,top
_8190,172.170165,-122.28,0.0,top
_8189,172.170165,-122.28,0.0,top
_8188,172.170165,-122.28,90.0,bottom
_8187,172.170165,-122.28,0.0,top
_8186,171.970165,-122.28,90.0,bottom
_8185,172.170165,-122.28,0.0,top
_8184,172.170165,-122.28,0.0,top
_8183,172.170165,-122.28,0.0,top
_8182,171.970165,-122.28,0.0,top
_8181,172.170165,-122.28,0.0,top
_8180,177.810165,-122.28,0.0,top
_8179,177.810165,-122.28,90.0,bottom
_8178,177.610165,-122.28,90.0,bottom
_8177,177.810165,-122.28,0.0,top
_8176,178.010165,-122.28,0.0,top
_8175,178.010165,-122.28,0.0,top
_8174,171.970165,-122.28,0.0,top
_8173,176.010165,-122.28,0.0,top
_8172,176.010165,-122.28,90.0,bottom
_8171,176.010165,-122.28,0.0,top
_8170,177.610165,-122.28,0.0,top
_8169,177.810165,-122.28,90.0,bottom
_8168,176.210165,-122.28,0.0,top
_8167,177.810165,-122.28,0.0,top
_8166,177.610165,-122.28,0.0,top
_8165,177.810165,-122.28,0.0,top
_8164,177.610165,-122.28,0.0,top
_8163,177.810165,-122.28,0.0,top
_8162,178.010165,-122.28,0.0,top
_8161,177.810165,-122.28,0.0,top
_8160,178.010165,-122.28,0.0,top
_8159,179.830165,-122.28,90.0,bottom
_8158,177.810165,-122.28,0.0,top
_8157,177.810165,-122.28,90.0,bottom
_8156,177.810165,-122.28,0.0,top
_8155,177.810165,-122.28,0.0,top
_8154,177.810165,-122.28,0.0,top
_8153,177.810165,-122.28,0.0,top
_8152,177.810165,-122.28,0.0,top
_8151,177.810165,-122.28,0.0,top
_8150,179.830165,-122.28,90.0,bottom
_8149,161.570165,-122.28,0.0,top
_8148,179.630165,-122.28,90.0,bottom
_8147,178.010165,-122.28,0.0,top
_8146,179.830165,-122.28,0.0,top
_8145,179.830165,-122.28,0.0,top
_8144,179.830165,-122.28,0.0,top
_8143,177.810165,-122.28,0.0,top
_8142,177.610165,-122.28,0.0,top
_8141,161.370165,-122.28,0.0,top
_8140,161.370165,-122.28,0.0,top
_8139,161.370165,-122.28,0.0,top
_8138,161.170165,-122.28,0.0,top
_8137,161.370165,-122.28,0.0,top
_8136,161.110165,-122.28,90.0,bottom
_8135,161.370165,-122.28,0.0,top
_8134,161.570165,-122.28,0.0,top
_8133,161.370165,-122.28,0.0,top
_8132,161.170165,-122.28,0.0,top
_8131,161.370165,-122.28,90.0,bottom
_8130,161.170165,-122.28,90.0,bottom
_8129,160.170165,-122.28,0.0,top
_8128,160.370165,-122.28,0.0,top
_8127,160.370165,-122.28,0.0,top
_8126,160.170165,-122.28,0.0,top
_8125,160.170165,-122.28,0.0,top
_8124,160.710165,-122.28,0.0,top
_8123,160.370165,-122.28,0.0,top
_8122,160.370165,-122.28,90.0,bottom
_8121,160.170165,-122.28,0.0,top
_8120,160.170165,-122.28,0.0,top
_8119,160.170165,-122.28,90.0,bottom
_8118,160.170165,-122.28,0.0,top
_8117,160.170165,-122.28,0.0,top
_8116,160.370165,-122.28,0.0,top
_8115,159.970165,-122.28,0.0,top
_8114,159.970165,-122.28,90.0,bottom
_8113,160.170165,-122.28,0.0,top
_8112,160.170165,-122.28,90.0,bottom
_8111,160.170165,-122.28,90.0,bottom
_8110,160.170165,-122.28,0.0,top
_8109,159.970165,-122.28,0.0,top
_8108,160.170165,-122.28,0.0,top
_8107,160.170165,-122.28,0.0,top
_8106,160.170165,-122.28,0.0,top
_8105,159.710165,-122.28,90.0,bottom
_8104,159.970165,-122.28,0.0,top
_8103,159.770165,-122.28,0.0,top
_8102,160.170165,-122.28,0.0,top
_8101,159.970165,-122.28,0.0,top
_8100,159.770165,-122.28,90.0,bottom
_8099,159.970165,-122.28,90.0,bottom
_8098,160.170165,-122.28,0.0,top
_8097,159.970165,-122.28,0.0,top
_8096,159.970165,-122.28,0.0,top
_8095,159.970165,-122.28,0.0,top
_8094,159.710165,-122.28,0.0,top
_8093,159.970165,-122.28,0.0,top
_8092,159.970165,-122.28,90.0,bottom
_8091,159.770165,-122.28,0.0,top
_8090,159.970165,-122.28,0.0,top
_8089,159.710165,-122.28,0.0,top
_8088,159.710165,-122.28,0.0,top
_8087,159.970165,-122.28,0.0,top
_8086,159.710165,-122.28,0.0,top
_8085,159.510165,-122.28,0.0,top
_8084,159.510165,-122.28,0.0,top
_8083,159.510165,-122.28,0.0,top
_8082,159.710165,-122.28,0.0,top
_8081,159.510165,-122.28,0.0,top
_8080,159.510165,-122.28,90.0,bottom
_8079,159.510165,-122.28,0.0,top
_8078,159.310165,-122.28,90.0,bottom
_8077,159.710165,-122.28,0.0,top
_8076,173.730165,-122.28,0.0,top
_8075,173.730165,-122.28,0.0,top
_8074,174.190165,-122.28,0.0,top
_8073,173.990165,-122.28,0.0,top
_8072,173.990165,-122.28,90.0,bottom
_8071,173.990165,-122.28,0.0,top
_8070,173.790165,-122.28,0.0,top
_8069,173.730165,-122.28,0.0,top
_8068,173.730165,-122.28,0.0,top
_8067,173.730165,-122.28,0.0,top
_8066,173.530165,-122.28,0.0,top
_8065,173.530165,-122.28,0.0,top
_8064,173.530165,-122.28,0.0,top
_8063,173.530165,-122.28,0.0,top
_8062,173.530165,-122.28,0.0,top
_8061,173.330165,-122.28,90.0,bottom
_8060,176.610165,-122.28,0.0,top
_8059,176.670165,-122.28,0.0,top
_8058,176.870165,-122.28,0.0,top
_8057,173.730165,-122.28,0.0,top
_8056,176.870165,-122.28,0.0,top
_8055,176.870165,-122.28,0.0,top
_8054,176.670165,-122.28,90.0,bottom
_8053,176.870165,-122.28,0.0,top
_8052,176.610165,-122.28,0.0,top
_8051,176.870165,-122.28,90.0,bottom
_8050,176.410165,-122.28,0.0,top
_8049,176.610165,-122.28,0.0,top
_8048,176.610165,-122.28,0.0,top
_8047,176.410165,-122.28,90.0,bottom
_8046,176.210165,-122.28,90.0,bottom
_8045,176.410165,-122.28,0.0,top
_8044,176.410165,-122.28,90.0,bottom
_8043,176.410165,-122.28,90.0,bottom
_8042,176.410165,-122.28,0.0,top
_8041,176.410165,-122.28,0.0,top
_8040,176.410165,-122.28,0.0,top
_8039,176.410165,-122.28,0.0,top
_8038,176.410165,-122.28,0.0,top
_8037,176.610165,-122.28,0.0,top
_8036,176.610165,-122.28,0.0,top
_8035,176.410165,-122.28,0.0,top
_8034,176.410165,-122.28,0.0,top
_8033,176.210165,-122.28,0.0,top
_8032,176.410165,-122.28,0.0,top
_8031,176.410165,-122.28,0.0,top
_8030,176.210165,-122.28,0.0,top
_8029,176.410165,-122.28,0.0,top
_8028,176.210165,-122.28,0.0,top
_8027,176.210165,-122.28,0.0,top
_8026,176.210165,-122.28,90.0,bottom
_8025,176.410165,-122.28,0.0,top
_8024,176.410165,-122.28,0.0,top
_8023,176.210165,-122.28,0.0,top
_8022,172.370165,-122.28,0.0,top
_8021,172.370165,-122.28,0.0,top
_8020,176.210165,-122.28,90.0,bottom
_8019,172.170165,-122.28,0.0,top
_8018,176.210165,-122.28,0.0,top
_8017,176.210165,-122.28,0.0,top
_8016,174.190165,-122.28,0.0,top
_8015,176.210165,-122.28,0.0,top
_8014,174.190165,-122.28,0.0,top
_8013,172.170165,-122.28,0.0,top
_8012,176.210165,-122.28,0.0,top
_8011,172.370165,-122.28,0.0,top
_8010,174.190165,-122.28,0.0,top
_8009,170.770165,-122.28,0.0,top
_8008,170.770165,-122.28,0.0,top
_8007,170.370165,-122.28,0.0,top
_8006,170.570165,-122.28,0.0,top
_8005,170.770165,-122.28,0.0,top
_8004,174.190165,-122.28,90.0,bottom
_8003,172.170165,-122.28,0.0,top
_8002,170.570165,-122.28,0.0,top
_8001,170.570165,-122.28,0.0,top
_8000,170.570165,-122.28,90.0,bottom
_7999,170.370165,-122.28,90.0,bottom
_7998,170.570165,-122.28,0.0,top
_7997,170.570165,-122.28,0.0,top
_7996,170.770165,-122.28,0.0,top
_7995,170.570165,-122.28,0.0,top
_7994,170.570165,-122.28,90.0,bottom
_7993,178.470165,-122.28,0.0,top
_7992,178.270165,-122.28,0.0,top
_7991,170.570165,-122.28,0.0,top
_7990,170.570165,-122.28,0.0,top
_7989,172.370165,-122.28,0.0,top
_7988,178.470165,-122.28,0.0,top
_7987,170.370165,-122.28,0.0,top
_7986,178.270165,-122.28,0.0,top
_7985,178.270165,-122.28,0.0,top
_7984,178.270165,-122.28,0.0,top
_7983,178.010165,-122.28,90.0,bottom
_7982,178.270165,-122.28,0.0,top
_7981,178.270165,-122.28,0.0,top
_7980,178.070165,-122.28,0.0,top
_7979,179.430165,-122.28,0.0,top
_7978,178.010165,-122.28,0.0,top
_7977,179.630165,-122.28,0.0,top
_7976,178.270165,-122.28,90.0,bottom
_7975,179.630165,-122.28,90.0,bottom
_7974,178.270165,-122.28,90.0,bottom
_7973,178.070165,-122.28,0.0,top
_7972,178.070165,-122.28,90.0,bottom
_7971,179.430165,-122.28,90.0,bottom
_7970,179.630165,-122.28,0.0,top
_7969,179.830165,-122.28,0.0,top
_7968,179.370165,-122.28,90.0,bottom
_7967,178.270165,-122.28,0.0,top
_7966,179.630165,-122.28,0.0,top
_7965,179.830165,-122.28,0.0,top
_7964,179.370165,-122.28,0.0,top
_7963,179.630165,-122.28,0.0,top
_7962,171.970165,-122.28,0.0,top
_7961,172.170165,-122.28,0.0,top
_7960,179.630165,-122.28,0.0,top
_7959,179.370165,-122.28,0.0,top
_7958,179.630165,-122.28,0.0,top
_7957,179.430165,-122.28,0.0,top
_7956,179.630165,-122.28,90.0,bottom
_7955,177.070165,-122.28,0.0,top
_7954,177.410165,-122.28,0.0,top
_7953,177.270165,-122.28,0.0,top
_7952,177.410165,-122.28,0.0,top
_7951,177.270165,-122.28,0.0,top
_7950,177.070165,-122.28,0.0,top
_7949,177.270165,-122.28,90.0,bottom
_7948,177.610165,-122.28,0.0,top
_7947,160.710165,-122.28,90.0,bottom
_7946,160.710165,-122.28,0.0,top
_7945,160.710165,-122.28,90.0,bottom
_7944,161.570165,-122.28,0.0,top
_7943,160.710165,-122.28,0.0,top
_7942,161.370165,-122.28,0.0,top
_7941,161.570165,-122.28,90.0,bottom
_7940,160.710165,-122.28,0.0,top
_7939,161.570165,-122.28,0.0,top
_7938,160.370165,-122.28,0.0,top
_7937,160.510165,-122.28,0.0,top
_7936,160.370165,-122.28,0.0,top
_7935,160.510165,-122.28,90.0,bottom
_7934,160.710165,-122.28,0.0,top
_7933,160.510165,-122.28,0.0,top
_7932,161.110165,-122.28,0.0,top
_7931,162.730165,-122.28,0.0,top
_7930,162.730165,-122.28,0.0,top
_7929,162.730165,-122.28,0.0,top
_7928,161.370165,-122.28,90.0,bottom
_7927,161.370165,-122.28,0.0,top
_7926,162.530165,-122.28,0.0,top
_7925,162.930165,-122.28,0.0,top
_7924,160.710165,-122.28,0.0,top
_7923,162.730165,-122.28,0.0,top
_7922,162.530165,-122.28,90.0,bottom
_7921,162.470165,-122.28,0.0,top
_7920,162.930165,-122.28,0.0,top
_7919,162.470165,-122.28,0.0,top
_7918,162.730165,-122.28,0.0,top
_7917,162.470165,-122.28,0.0,top
_7916,162.530165,-122.28,0.0,top
_7915,162.730165,-122.28,90.0,bottom
_7914,162.730165,-122.28,0.0,top
_7913,162.730165,-122.28,90.0,bottom
_7912,162.470165,-122.28,0.0,top
_7911,162.270165,-122.28,0.0,top
_7910,162.270165,-122.28,90.0,bottom
_7909,162.730165,-122.28,0.0,top
_7908,162.470165,-122.28,0.0,top
_7907,162.070165,-122.28,90.0,bottom
_7906,162.470165,-122.28,90.0,bottom
_7905,162.270165,-122.28,0.0,top
_7904,162.270165,-122.28,0.0,top
_7903,162.070165,-122.28,0.0,top
_7902,162.270165,-122.28,0.0,top
_7901,162.270165,-122.28,0.0,top
_7900,162.270165,-122.28,0.0,top
_7899,162.270165,-122.28,0.0,top
_7898,162.470165,-122.28,0.0,top
_7897,162.070165,-122.28,0.0,top
_7896,162.270165,-122.28,0.0,top
_7895,162.070165,-122.28,0.0,top
_7894,162.270165,-122.28,0.0,top
_7893,162.270165,-122.28,0.0,top
_7892,162.270165,-122.28,90.0,bottom
_7891,162.270165,-122.28,0.0,top
_7890,162.270165,-122.28,90.0,bottom
_7889,162.070165,-122.28,0.0,top
_7888,162.270165,-122.28,0.0,top
_7887,162.070165,-122.28,0.0,top
_7886,162.070165,-122.28,0.0,top
_7885,162.070165,-122.28,90.0,bottom
_7884,162.070165,-122.28,0.0,top
_7883,161.870165,-122.28,0.0,top
_7882,162.070165,-122.28,0.0,top
_7881,162.270165,-122.28,0.0,top
_7880,162.070165,-122.28,90.0,bottom
_7879,173.990165,-122.28,0.0,top
_7878,173.990165,-122.28,90.0,bottom
_7877,174.190165,-122.28,0.0,top
_7876,174.190165,-122.28,0.0,top
_7875,162.270165,-122.28,0.0,top
_7874,162.070165,-122.28,0.0,top
_7873,174.190165,-122.28,0.0,top
_7872,181.230165,-122.28,0.0,top
_7871,173.990165,-122.28,0.0,top
_7870,181.430165,-122.28,0.0,top
_7869,181.030165,-122.28,90.0,bottom
_7868,174.190165,-122.28,90.0,bottom
_7867,181.230165,-122.28,0.0,top
_7866,173.990165,-122.28,0.0,top
_7865,181.230165,-122.28,0.0,top
_7864,174.390165,-122.28,0.0,top
_7863,181.230165,-122.28,0.0,top
_7862,181.030165,-122.28,0.0,top
_7861,181.030165,-122.28,0.0,top
_7860,181.230165,-122.28,0.0,top
_7859,181.230165,-122.28,90.0,bottom
_7858,181.230165,-122.28,0.0,top
_7857,181.230165,-122.28,0.0,top
_7856,181.430165,-122.28,0.0,top
_7855,181.230165,-122.28,0.0,top
_7854,181.230165,-122.28,90.0,bottom
_7853,181.030165,-122.28,0.0,top
_7852,172.630165,-122.28,0.0,top
_7851,172.430165,-122.28,90.0,bottom
_7850,172.630165,-122.28,0.0,top
_7849,172.430165,-122.28,0.0,top
_7848,180.370165,-122.28,0.0,top
_7847,180.370165,-122.28,0.0,top
_7846,172.630165,-122.28,0.0,top
_7845,172.370165,-122.28,90.0,bottom
_7844,172.430165,-122.28,0.0,top
_7843,172.630165,-122.28,0.0,top
_7842,172.630165,-122.28,0.0,top
_7841,172.830165,-122.28,0.0,top
_7840,172.630165,-122.28,0.0,top
_7839,172.630165,-122.28,90.0,bottom
_7838,172.630165,-122.28,0.0,top
_7837,173.790165,-122.28,90.0,bottom
_7836,172.830165,-122.28,0.0,top
_7835,173.990165,-122.28,0.0,top
_7834,173.990165,-122.28,90.0,bottom
_7833,174.190165,-122.28,0.0,top
_7832,172.370165,-122.28,0.0,top
_7831,172.630165,-122.28,90.0,bottom
_7830,173.990165,-122.28,0.0,top
_7829,173.790165,-122.28,0.0,top
_7828,173.990165,-122.28,0.0,top
_7827,173.990165,-122.28,0.0,top
_7826,173.990165,-122.28,0.0,top
_7825,173.730165,-122.28,90.0,bottom
_7824,161.770165,-122.28,0.0,top
_7823,161.570165,-122.28,0.0,top
_7822,161.570165,-122.28,90.0,bottom
_7821,161.570165,-122.28,0.0,top
_7820,161.570165,-122.28,0.0,top
_7819,161.370165,-122.28,90.0,bottom
_7818,161.570165,-122.28,0.0,top
_7817,161.570165,-122.28,0.0,top
_7816,161.770165,-122.28,0.0,top
_7815,161.370165,-122.28,0.0,top
_7814,161.570165,-122.28,90.0,bottom
_7813,161.570165,-122.28,0.0,top
_7812,161.370165,-122.28,0.0,top
_7811,161.570165,-122.28,0.0,top
_7810,161.570165,-122.28,0.0,top
_7809,161.570165,-122.28,0.0,top
_7808,161.570165,-122.28,0.0,top
_7807,164.950165,-122.28,0.0,top
_7806,164.950165,-122.28,0.0,top
_7805,164.950165,-122.28,90.0,bottom
_7804,164.950165,-122.28,0.0,top
_7803,164.950165,-122.28,90.0,bottom
_7802,162.930165,-122.28,0.0,top
_7801,162.930165,-122.28,90.0,bottom
_7800,161.110165,-122.28,0.0,top
_7799,160.910165,-122.28,0.0,top
_7798,162.730165,-122.28,0.0,top
_7797,161.110165,-122.28,0.0,top
_7796,160.910165,-122.28,0.0,top
_7795,161.110165,-122.28,0.0,top
_7794,162.930165,-122.28,0.0,top
_7793,162.930165,-122.28,0.0,top
_7792,162.730165,-122.28,90.0,bottom
_7791,162.930165,-122.28,0.0,top
_7790,163.130165,-122.28,0.0,top
_7789,162.930165,-122.28,0.0,top
_7788,162.930165,-122.28,90.0,bottom
_7787,160.910165,-122.28,0.0,top
_7786,169.970165,-122.28,0.0,top
_7785,162.930165,-122.28,0.0,top
_7784,162.730165,-122.28,0.0,top
_7783,162.730165,-122.28,0.0,top
_7782,169.970165,-122.28,0.0,top
_7781,169.770165,-122.28,90.0,bottom
_7780,169.970165,-122.28,0.0,top
_7779,169.970165,-122.28,0.0,top
_7778,169.970165,-122.28,0.0,top
_7777,169.770165,-122.28,0.0,top
_7776,169.970165,-122.28,0.0,top
_7775,170.170165,-122.28,0.0,top
_7774,169.770165,-122.28,0.0,top
_7773,169.970165,-122.28,0.0,top
_7772,169.110165,-122.28,90.0,bottom
_7771,169.970165,-122.28,90.0,bottom
_7770,169.110165,-122.28,0.0,top
_7769,169.970165,-122.28,0.0,top
_7768,169.770165,-122.28,0.0,top
_7767,169.970165,-122.28,0.0,top
_7766,170.170165,-122.28,0.0,top
_7765,169.110165,-122.28,0.0,top
_7764,169.970165,-122.28,90.0,bottom
_7763,169.970165,-122.28,0.0,top
_7762,168.770165,-122.28,0.0,top
_7761,168.910165,-122.28,0.0,top
_7760,168.570165,-122.28,90.0,bottom
_7759,169.110165,-122.28,0.0,top
_7758,169.110165,-122.28,0.0,top
_7757,168.910165,-122.28,0.0,top
_7756,168.910165,-122.28,90.0,bottom
_7755,169.110165,-122.28,0.0,top
_7754,169.110165,-122.28,90.0,bottom
_7753,168.770165,-122.28,90.0,bottom
_7752,168.770165,-122.28,0.0,top
_7751,168.770165,-122.28,0.0,top
_7750,168.770165,-122.28,0.0,top
_7749,168.770165,-122.28,0.0,top
_7748,168.570165,-122.28,0.0,top
_7747,168.570165,-122.28,0.0,top
_7746,164.130165,-122.28,0.0,top
_7745,164.330165,-122.28,0.0,top
_7744,164.130165,-122.28,0.0,top
_7743,168.570165,-122.28,0.0,top
_7742,168.570165,-122.28,0.0,top
_7741,164.130165,-122.28,0.0,top
_7740,164.130165,-122.28,0.0,top
_7739,169.110165,-122.28,0.0,top
_7738,164.330165,-122.28,0.0,top
_7737,168.570165,-122.28,0.0,top
_7736,162.070165,-122.28,0.0,top
_7735,161.870165,-122.28,90.0,bottom
_7734,163.670165,-122.28,0.0,top
_7733,163.870165,-122.28,0.0,top
_7732,163.670165,-122.28,90.0,bottom
_7731,161.870165,-122.28,0.0,top
_7730,163.470165,-122.28,90.0,bottom
_7729,168.570165,-122.28,0.0,top
_7728,163.470165,-122.28,0.0,top
_7727,163.670165,-122.28,0.0,top
_7726,163.870165,-122.28,0.0,top
_7725,163.670165,-122.28,0.0,top
_7724,163.670165,-122.28,0.0,top
_7723,163.670165,-122.28,0.0,top
_7722,163.670165,-122.28,0.0,top
_7721,163.670165,-122.28,0.0,top
_7720,163.670165,-122.28,0.0,top
_7719,163.470165,-122.28,0.0,top
_7718,163.470165,-122.28,0.0,top
_7717,163.670165,-122.28,90.0,bottom
_7716,163.670165,-122.28,90.0,bottom
_7715,163.470165,-122.28,0.0,top
_7714,163.670165,-122.28,0.0,top
_7713,161.770165,-122.28,0.0,top
_7712,161.770165,-122.28,0.0,top
_7711,163.870165,-122.28,0.0,top
_7710,163.670165,-122.28,0.0,top
_7709,163.870165,-122.28,0.0,top
_7708,163.670165,-122.28,0.0,top
_7707,163.870165,-122.28,0.0,top
_7706,161.770165,-122.28,0.0,top
_7705,163.670165,-122.28,0.0,top
_7704,163.670165,-122.28,0.0,top
_7703,161.770165,-122.28,0.0,top
_7702,161.770165,-122.28,90.0,bottom
_7701,163.670165,-122.28,0.0,top
_7700,171.77,-137.4,270.0,top
_7699,171.77,-135.5,180.0,bottom
_7698,171.77,-135.5,270.0,top
_7697,171.77,-137.4,270.0,top
_7696,171.77,-137.4,270.0,top
_7695,171.77,-135.5,270.0,top
_7694,171.77,-137.6,270.0,top
_7693,171.77,-137.4,270.0,top
_7692,171.77,-137.6,270.0,top
_7691,171.77,-137.4,270.0,top
_7690,171.77,-137.6,270.0,top
_7689,171.77,-135.5,270.0,top
_7688,171.77,-135.5,270.0,top
_7687,171.77,-137.4,270.0,top
_7686,171.77,-137.2,270.0,top
_7685,171.77,-137.4,180.0,bottom
_7684,171.77,-137.4,180.0,bottom
_7683,171.77,-137.2,270.0,top
_7682,171.77,-137.2,270.0,top
_7681,171.77,-137.4,270.0,top
_7680,171.77,-137.4,270.0,top
_7679,171.77,-137.4,270.0,top
_7678,171.77,-137.4,270.0,top
_7677,171.77,-137.4,270.0,top
_7676,171.77,-137.4,270.0,top
_7675,171.77,-137.6,270.0,top
_7674,171.77,-137.4,270.0,top
_7673,171.77,-137.2,270.0,top
_7672,171.77,-142.3,270.0,top
_7671,171.77,-137.2,180.0,bottom
_7670,171.77,-135.6,270.0,top
_7669,171.77,-137.4,180.0,bottom
_7668,171.77,-137.6,270.0,top
_7667,171.77,-137.4,270.0,top
_7666,171.77,-135.6,180.0,bottom
_7665,171.77,-135.8,270.0,top
_7664,171.77,-142.3,270.0,top
_7663,171.77,-138.06,270.0,top
_7662,171.77,-142.84,270.0,top
_7661,171.77,-137.86,270.0,top
_7660,171.77,-137.86,270.0,top
_7659,171.77,-142.3,270.0,top
_7658,171.77,-142.3,270.0,top
_7657,171.77,-137.86,270.0,top
_7656,171.77,-138.06,270.0,top
_7655,171.77,-137.86,270.0,top
_7654,171.77,-142.3,270.0,top
_7653,171.77,-142.3,270.0,top
_7652,171.77,-142.5,270.0,top
_7651,171.77,-142.5,270.0,top
_7650,171.77,-142.5,270.0,top
_7649,171.77,-142.5,270.0,top
_7648,171.77,-142.5,180.0,bottom
_7647,171.77,-142.84,180.0,bottom
_7646,171.77,-142.84,270.0,top
_7645,171.77,-142.64,180.0,bottom
